Date,Raw,Pct,6m_pct_change,annualized_change
01/01/1947,21.48,,,
02/01/1947,21.62,0.006517690875232907,,
03/01/1947,22.0,0.01757631822386685,,
04/01/1947,22.0,0.0,,
05/01/1947,21.95,-0.002272727272727315,,
06/01/1947,22.08,0.005922551252847352,,
07/01/1947,22.23,0.006793478260869623,0.034916201117318434,0.06983240223463687
08/01/1947,22.4,0.007647323436797082,0.036077705827936984,0.07215541165587397
09/01/1947,22.84,0.019642857142857295,0.03818181818181818,0.07636363636363636
10/01/1947,22.91,0.0030647985989491477,0.04136363636363637,0.08272727272727275
11/01/1947,23.06,0.006547359231776406,0.05056947608200453,0.10113895216400906
12/01/1947,23.41,0.015177797051170838,0.0602355072463769,0.1204710144927538
01/01/1948,23.68,0.011533532678342562,0.06522717049032835,0.1304543409806567
02/01/1948,23.67,-0.0004222972972972583,0.05669642857142872,0.11339285714285743
03/01/1948,23.5,-0.007182087029995898,0.02889667250437829,0.05779334500875658
04/01/1948,23.82,0.013617021276595809,0.039720646006110874,0.07944129201222175
05/01/1948,24.01,0.007976490344248521,0.04119687771032103,0.08239375542064206
06/01/1948,24.15,0.005830903790087438,0.031610422896198136,0.06322084579239627
07/01/1948,24.4,0.010351966873705987,0.03040540540540536,0.06081081081081072
08/01/1948,24.43,0.0012295081967212962,0.0321081537811575,0.064216307562315
09/01/1948,24.36,-0.002865329512893977,0.03659574468085104,0.07319148936170208
10/01/1948,24.31,-0.0020525451559935126,0.020570948782535618,0.041141897565071237
11/01/1948,24.16,-0.006170300287947295,0.006247396917950794,0.012494793835901588
12/01/1948,24.05,-0.004552980132450313,-0.0041407867494823135,-0.008281573498964627
01/01/1949,24.01,-0.0016632016632016633,-0.015983606557376927,-0.031967213114753854
02/01/1949,23.91,-0.004164931278633932,-0.02128530495292671,-0.04257060990585342
03/01/1949,23.91,0.0,-0.018472906403940857,-0.036945812807881714
04/01/1949,23.92,0.0004182350480970154,-0.01604278074866298,-0.03208556149732596
05/01/1949,23.91,-0.0004180602006689238,-0.010347682119205299,-0.020695364238410598
06/01/1949,23.92,0.0004182350480970154,-0.005405405405405364,-0.010810810810810728
07/01/1949,23.7,-0.009197324414715768,-0.012911286963765192,-0.025822573927530384
08/01/1949,23.7,0.0,-0.008782936010037677,-0.017565872020075354
09/01/1949,23.75,0.0021097046413502962,-0.006691760769552494,-0.013383521539104989
10/01/1949,23.67,-0.003368421052631465,-0.010451505016722408,-0.020903010033444816
11/01/1949,23.7,0.0012674271229402567,-0.008782936010037677,-0.017565872020075354
12/01/1949,23.61,-0.0037974683544304,-0.01295986622073588,-0.02591973244147176
01/01/1950,23.51,-0.004235493434985083,-0.008016877637130706,-0.016033755274261412
02/01/1950,23.61,0.004253509145044632,-0.003797468354430374,-0.007594936708860748
03/01/1950,23.64,0.0012706480304955914,-0.004631578947368397,-0.009263157894736794
04/01/1950,23.65,0.0004230118443315778,-0.0008449514152937527,-0.0016899028305875053
05/01/1950,23.77,0.0050739957716703366,0.0029535864978903073,0.005907172995780615
06/01/1950,23.88,0.00462768195204033,0.011435832274459956,0.022871664548919913
07/01/1950,24.07,0.007956448911222935,0.02381965121225005,0.0476393024245001
08/01/1950,24.2,0.00540091400083087,0.02498941126641253,0.04997882253282506
09/01/1950,24.34,0.005785123966942196,0.02961082910321486,0.05922165820642972
10/01/1950,24.5,0.006573541495480617,0.03594080338266391,0.07188160676532782
11/01/1950,24.6,0.004081632653061273,0.03491796381994118,0.06983592763988236
12/01/1950,24.98,0.015447154471544655,0.04606365159128984,0.09212730318257968
01/01/1951,25.38,0.01601281024819845,0.05442459493144988,0.10884918986289976
02/01/1951,25.83,0.01773049645390068,0.06735537190082641,0.13471074380165282
03/01/1951,25.88,0.0019357336430507743,0.0632703368940016,0.1265406737880032
04/01/1951,25.92,0.0015455950540959051,0.05795918367346946,0.11591836734693892
05/01/1951,25.99,0.002700617283950546,0.05650406504065028,0.11300813008130056
06/01/1951,25.93,-0.002308580223162715,0.03803042433947155,0.0760608486789431
07/01/1951,25.91,-0.0007713073659852965,0.02088258471237199,0.04176516942474398
08/01/1951,25.86,-0.001929756850636899,0.0011614401858304738,0.0023228803716609475
09/01/1951,26.03,0.006573859242072766,0.0057959814528594335,0.011591962905718867
10/01/1951,26.16,0.0049942374183633564,0.009259259259259198,0.018518518518518396
11/01/1951,26.32,0.006116207951070374,0.012697191227395224,0.02539438245479045
12/01/1951,26.47,0.005699088145896702,0.020825298881604285,0.04165059776320857
01/01/1952,26.45,-0.000755572346052169,0.02084137398687762,0.04168274797375524
02/01/1952,26.41,-0.0015122873345935206,0.021268368136117585,0.04253673627223517
03/01/1952,26.39,-0.0007572889057174681,0.01383019592777562,0.02766039185555124
04/01/1952,26.46,0.0026525198938991412,0.011467889908256907,0.022935779816513815
05/01/1952,26.47,0.00037792894935750887,0.005699088145896603,0.011398176291793205
06/01/1952,26.53,0.002266717038156507,0.0022667170381564894,0.004533434076312979
07/01/1952,26.68,0.005653976630229929,0.00869565217391306,0.01739130434782612
08/01/1952,26.69,0.0003748125937033109,0.01060204468004548,0.02120408936009096
09/01/1952,26.63,-0.0022480329711502822,0.009094353921940069,0.018188707843880138
10/01/1952,26.69,0.0022530980097634767,0.008692365835222994,0.017384731670445987
11/01/1952,26.69,0.0,0.008311295806573572,0.016622591613147143
12/01/1952,26.71,0.0007493443237167607,0.006784771956275903,0.013569543912551807
01/01/1953,26.64,-0.0026207412953950238,-0.0014992503748125618,-0.0029985007496251236
02/01/1953,26.59,-0.0018768768768768762,-0.0037467216185837924,-0.007493443237167585
03/01/1953,26.63,0.00150432493418573,0.0,0.0
04/01/1953,26.69,0.0022530980097634767,0.0,0.0
05/01/1953,26.7,0.00037467216185826935,0.0003746721618582994,0.0007493443237165988
06/01/1953,26.77,0.0026217228464420206,0.0022463496817670806,0.004492699363534161
07/01/1953,26.79,0.0007471049682479247,0.0056306306306305775,0.011261261261261155
08/01/1953,26.85,0.002239641657334923,0.009778112072207655,0.01955622414441531
09/01/1953,26.89,0.0014897579143389184,0.0097634247089749,0.0195268494179498
10/01/1953,26.95,0.002231312755671233,0.009741476208317647,0.019482952416635294
11/01/1953,26.85,-0.0037105751391465214,0.005617977528089967,0.011235955056179935
12/01/1953,26.87,0.0007448789571693482,0.003735524841240247,0.007471049682480494
01/01/1954,26.94,0.002605135839225836,0.005599104143337146,0.011198208286674291
02/01/1954,26.99,0.0018559762435039762,0.005214152700186108,0.010428305400372217
03/01/1954,26.93,-0.0022230455724341347,0.0014875418371141371,0.0029750836742282742
04/01/1954,26.86,-0.0025993316004455647,-0.003339517625231906,-0.006679035250463812
05/01/1954,26.93,0.002606105733432562,0.002979515828677776,0.005959031657355552
06/01/1954,26.94,0.00037133308577796953,0.002605135839225913,0.005210271678451826
07/01/1954,26.86,-0.0029695619896066283,-0.0029695619896066014,-0.005939123979213203
08/01/1954,26.85,-0.00037230081906169943,-0.005187106335679771,-0.010374212671359542
09/01/1954,26.81,-0.0014897579143390294,-0.004455997029335351,-0.008911994058670701
10/01/1954,26.72,-0.0033569563595673424,-0.005212211466865248,-0.010424422933730497
11/01/1954,26.78,0.002245508982035904,-0.005569996286669089,-0.011139992573338179
12/01/1954,26.77,-0.00037341299477222645,-0.0063103192279139455,-0.012620638455827891
01/01/1955,26.77,0.0,-0.003350707371556212,-0.006701414743112424
02/01/1955,26.82,0.0018677624206200338,-0.0011173184357542321,-0.0022346368715084643
03/01/1955,26.79,-0.0011185682326622093,-0.0007459903021260565,-0.001491980604252113
04/01/1955,26.79,0.0,0.002619760479041927,0.005239520958083854
05/01/1955,26.77,-0.000746547219111604,-0.00037341299477227643,-0.0007468259895445529
06/01/1955,26.71,-0.0022413149047441072,-0.0022413149047440686,-0.004482629809488137
07/01/1955,26.76,0.0018719580681392234,-0.0003735524841239451,-0.0007471049682478902
08/01/1955,26.72,-0.001494768310911887,-0.0037285607755406943,-0.007457121551081389
09/01/1955,26.85,0.0048652694610780145,0.0022396416573349114,0.004479283314669823
10/01/1955,26.82,-0.0011173184357542443,0.0011198208286674557,0.0022396416573349114
11/01/1955,26.88,0.0022371364653244186,0.004109077325364192,0.008218154650728384
